"title","Description","image","category","Health","Armour","Weight","Cost","length","width","height","relativeBuoyancy","emptySpaceBuoyancy","empSusceptibility","empDamageTaken","empDamageReduction","Flammability","Fire Resistance","maxStructuralArmourBoost","extraLengthHealth","dragStopper","dragFront","dragBack","dragTop","dragBottom","dragLeft","dragRight","GUID","radarReturn","Volume Factor","Buoyancy Factor","waterTight","explosionOnDeath","placeableOnFortress","placeableOnStructure","placeableOnVehicle","placeableInPrefab","placeableOnSubConstructable","allowsExhaust","allowsVisibleBandTransmission","allowsIrBandTransmission","allowsRadarBandTransmission","allowsSonarBandTransmission","mesh1","mesh2","mesh3","mesh4","mesh5","mesh6","mesh7","mesh8","mesh9","mesh10","mesh11","mesh12","mesh13","mesh14","mesh15","mesh16","mesh17","mesh18","mesh19","mesh20","mesh21","mesh22","mesh23","mesh24","mesh25","mesh26","mesh27","mesh28"
"(CARD) Aerial AI","this CARD can be inserted into a card slot and will program basic aircraft AI into the vehicle. It will engage detected targets.","(CARD) Aerial AI.png","AI","100","1","10","35","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","aea2161d-ff43-4b10-ac0e-933fb5809faa","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"(CARD) Fortress AI","this CARD can be inserted into a card slot and will program basic fortress controls. It will turn to face targets and move into resource zones to gather resource.","(CARD) Fortress AI.png","AI","100","1","10","35","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","df687d3b-ad26-49bb-86be-ed694e880252","1.5","1","1","True","0","True","False","False","True","1","False","False","False","False","False"
"(CARD) Land AI","The land AI card can control tanks and other land vehicles. It is very similar to the Naval AI but has a few key differences.","(CARD) Land AI.png","AI","100","1","10","35","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","77642c0c-277f-4a7d-9d08-f3f161d8e69c","1.5","1","1","True","0","False","False","True","True","0","False","False","False","False","False"
"(CARD) Naval AI","this CARD can be inserted into a card slot and will program basic naval AI into the vehicle. It will engage detected targets and path-find around solid land masses.","(CARD) Naval AI.png","AI","100","1","10","35","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","6ae7c977-3f62-414e-98aa-5dc0da89b376","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"(CARD) Patrol","This CARD can be inserted into a card slot and will allow the designation of a patrol route or a single point of interest. ","(CARD) Patrol.png","Unset or unrecognized block category","100","1","10","10","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","87c616fa-b498-4858-8439-68411a0a62e3","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"(CARD) Propulsion Balancing","This card will allow the AI to balance the thrusters of an aircraft or ship to optimise straight and steady flight when using multiple thrusters. It will adapt the balance when thrusters are destroyed. It controls any thruster in 'main' propulsion mode and any forwards facing thrusters in 'thruster mode'.","(CARD) Propulsion Balancing.png","AI","100","1","10","15","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","6d26fe2d-c9ce-4d86-b26f-78afbd22b5b6","1.5","1","1","True","0","False","False","True","True","0","False","False","False","False","False"
"(CARD) sailing","this CARD will help an AI ship (with naval AI) sails on spin block masts trim the sails for maximum safe speed.","(CARD) sailing.png","AI","100","1","10","10","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","f3a1dc17-764c-4435-a83b-17914d5dac6b","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"(CARD) Tracker Target Association","this CARD can be inserted into a card slot and will allow clever assignment of targets to tracker. Targets with the highest priority go first and are given only to trackers that can see them.","(CARD) Tracker Target Association.png","AI","100","1","10","20","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","00d31a4d-d523-43f1-b5c2-f96b33a69a99","1.5","1","1","True","0","True","True","True","True","1","False","False","False","False","False"
"(CARD) water start","this CARD will help an AI plane (with aerial AI) equipped with balloons take off out of the water.","(CARD) water start.png","AI","100","1","10","10","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","cb04f082-b5d9-411c-86da-010123dfb5bf","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Circling airplane AI","Airplane that circles the enemy at a given distance","Circling airplane AI.png","AI","100","1","10","50","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","55ac222d-69c7-4a14-8bab-39432308ab0b","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Circling hovercraft AI","Hovercraft that circles the enemy at a given distance","Circling hovercraft AI.png","AI","100","1","10","50","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","79ef49d5-7876-41a7-8030-d5099d86bc0a","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Circling ship AI","Ship that circles the enemy at a given distance","Circling ship AI.png","AI","100","1","10","50","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","9f418d0a-18b7-4e53-ac8b-acb49270fd9a","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Circling tank AI","Tank that circles the enemy at a given distance","Circling tank AI.png","AI","100","1","10","50","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","63889002-e666-4ff4-9cc1-cca01a8de2ce","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Enemy Simulator","The enemy simulator changes the team of the AI mainframe it is connected to to an enemy team. This effect lasts until either the AI mainframe or the Enemy Simulator block is destroyed at which point it reverts to the friendly team. A time limit can also be used. The Enemy Simulator is useful for creating weapons test drones. When this block is present the AI will not Scuttle its raw resources upon being captured and changing team.","Enemy Simulator.png","AI","100","5","10","40","1","1","1","27.7","37.5","100","100","0","60","10","0","0","False","0.1","0.1","1","1","0.1","0.1","052432ff-4709-4cfc-b3b6-82a34f6757ca","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Failsafe","This component can be attached to any local weapon controller and will make sure, to the best of its ability, that the weapon has a clear line of fire to the target before firing. The aim of this component is to reduce friendly fire against parts of your own vehicle.","Failsafe.png","AI","200","5","10","15","1","1","1","27.7","37.5","100","100","0","60","10","0","0","False","0.1","0.1","0.1","0.1","0.1","0.1","ddee4f0c-e9de-4a73-b87f-c34d674450cb","3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Fire pattern controller","The Fire pattern controller is an Add-on for the Local Weapon Controller and allows you to set various firing patterns.","Fire pattern controller.png","Unset or unrecognized block category","75","1","10","50","1","1","1","27.7","37.5","60","100","0","60","10","0","0","True","1","1","1","1","1","1","fa3b5219-d4bf-401a-a105-c0332d8496d2","3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"Flag post","The flag post allows the vehicle to display what team it is on.","Flag post.png","Decorations","200","10","10","1","1","1","1","27.7","37.5","0","100","2","60","10","0","0","False","0.1","0.1","0.1","0.1","0.1","0.1","930ab796-f1c7-47f0-bf04-0ef6ae44006b","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Frontal hovercraft AI","Hovercraft that keeps the enemy at a given distance, while pointing at it","Frontal hovercraft AI.png","AI","100","1","10","50","1","1","1","27.7","37.5","100","100","0","60","10","0","0","False","1","1","1","1","1","1","68de38c4-7876-41a7-8030-d5099d86bc0a","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"General Purpose Processing Card","The processing card unlocks more processing for your mainframe. The more GPP Power you have the more you can process. It is important to provide enough processing for all of your detection systems. These don't need to go into card slots and can be fitted to any AI connector or to the mainframe directly.","General Purpose Processing Card.png","AI","100","5","10","100","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","0.1","0.1","0.1","1","0.1","0.1","3ed4d2a4-62ce-4807-b516-6da685804e1e","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Inter vehicle Transmitter","Sends detection information to other vehicles. Enemy vehicles with a Wireless Snooper will be able to detect you.","Inter vehicle Transmitter.png","AI","300","15","5","60","1","1","1","32.6","37.5","100","100","0","50","20","0","0","False","0.2","0.2","1","1","0.2","0.2","5292dcab-a674-467a-a21a-702d2c2a152b","0.3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"IR Camera 360"," IR Camera 360 uses a 360 field of view infrared camera to detect a target's heat signature. It can detect targets in almost a full sphere (it cannot look down through itself!). It cannot be detected by the Retroreflection systems.","IR Camera 360.png","AI","600","30","20","75","1","1","2","55.4","75","30","100","0","20","30","0","0","False","0.2","0.2","1","1","0.2","0.2","60c591be-98fa-4844-b55b-6d55bc16493e","10","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"IR Camera 90"," IR Camera 90 is a more accurate and longer range version of IR Camera 360 with a more limited square 90 degree field of view in front of the camera.","IR Camera 90.png","AI","600","30","20","60","2","1","1","55.4","75","30","100","0","20","30","0","0","False","0.25","0.25","1","1","0.25","0.25","f003eae6-6818-4da9-a1d0-6e4f1677d49f","3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"IR Camera Gimbal Tracker","Gimbal trackers can track a single already detected object and provide high quality detections on that object. The IR camera functions like the visible band camera but functions at night and works better on hotter targets. IR cameras cannot be detected by the Retroreflection systems.","IR Camera Gimbal Tracker.png","AI","300","30","10","40","1","1","1","27.7","37.5","30","100","0","20","30","0","0","False","0.25","0.25","1","1","0.25","0.25","a745d992-b62f-4014-a524-9e5953ccffd3","5","1","1","True","0","True","True","True","True","2","False","False","False","False","False","IR Camera gimbal top new","Azimuth Drive for IR Camera new"
"Laser Range finder Tracker","The laser rangefinder provides excellent range information on already-detected targets, as long as some part of the target is visible above water and the rangefinder's view of the target is not excessively obscured by smoke. It can see through glass blocks, portholes, and railings.","Laser Range finder Tracker.png","AI","300","30","10","40","1","1","1","27.7","37.5","30","100","0","20","30","0","0","False","0.25","0.25","1","1","0.25","0.25","1bb2d71d-cd5f-4a23-844b-8005dec7bd5c","10","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Laser warner","A laser warner will pick up laser damage to the vehicle within a radius of up to 20 metres. This is used for triggering smoke dispensers which can help to negate the damage that a laser is doing.","Laser warner.png","Defence","400","40","10","30","1","1","1","27.7","37.5","30","100","0","0","40","0","0","False","0.1","0.1","0.1","0.1","0.1","0.1","cdabf95e-e712-4a93-8214-79d2d9a809a6","3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Local Weapon Controller","This controller will fire weapons and turrets connected on any of its six directions (sides) with a range of 2 blocks (i.e 12 blocks are checked for weapons), as long as targets have been detected (and or tracked) by the associated mainframe. To control the rotation of a turret (as well as the weapons on the turret) place this on the main vehicle, or on the turret itself following the aforementioned placement instructions.","Local Weapon Controller.png","AI","200","1","10","30","1","1","1","27.7","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","ef545d00-c22d-4eed-bd76-74d6432e2974","1.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lua Snooper","The Lua snooper detects Lua boxes based on the processing time of the Lua box.","Lua Snooper.png","Unset or unrecognized block category","200","10","10","40","1","1","1","27.7","37.5","100","100","0","60","10","0","0","False","0.2","0.2","1","1","0.2","0.2","742c7d8c-d03a-49d8-bc71-46f5f828bf72","3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"Munition warner","The munition warner component spots missiles, CRAM shells and APS shells within a hemispherical field of view. Use a laser munition defence block to shoot them down. Requires a clear line of sight out of the vehicle to work. Does not detect projectiles that are less than a meter above sea level. Detection range is reduced if the vehicle is rotating rapidly.","Munition warner.png","Defence","400","40","20","40","1","1","1","17.9","37.5","30","100","0","0","40","0","0","False","0.1","0.1","1","1","0.1","0.1","1725c9ed-29fd-438d-97f6-8f645a1865d4","5","1","1","True","2","True","True","True","True","0","False","False","False","False","False"
"Passive Radar 360","Passive radar listens for enemy active radar signals and can determine the direction and range of the enemy from these. ","Passive Radar 360.png","AI","300","30","10","40","1","1","1","27.7","37.5","30","100","0","20","30","0","0","False","0.2","0.2","1","1","0.2","0.2","c2dfcb78-dd5b-4406-8c95-0f884c4d89e1","3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"Passive Sonar 360","Passive Sonar 360 listens for vehicles in the water and can detect both active sonar pings and propeller/engine noise. It can detect these targets from almost a full sphere (it cannot look down through itself).","Passive Sonar 360.png","AI","300","30","10","40","1","1","1","27.7","37.5","30","100","0","20","30","0","0","False","0.2","0.2","1","1","0.2","0.2","e00c4398-a6e7-4330-813a-b3c3ac8da3d8","3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
